Cat,Length,FSPEC,DI I010/010 SAC,DI I010/010 SIC,DI I010/000 Message Type,DI I010/020 TRD Type,DI I010/020 TRD DCR,DI I010/020 TRD CHN,DI I010/020 TRD GBS,DI I010/020 TRD CRT,DI I010/140 Time of Day,ADD ON time at recorder,ADD ON delta(t),DI I010/041 Lat,DI I010/041 Lon,DI I010/040 Rho,DI I010/040 Theta,DI I010/042 X,DI I010/042 Y,DI I010/200 V_rho,DI I010/200 V_theta,DI I010/202 V_x,DI I010/202 V_y,DI I010/161 Track No.,DI I010/170 Track Status,DI I010/060 ModeA,DI I010/220 Target Address,DI I010/245 Target ID,DI I010/250 Mode S MB Data,DI I010/300 Vehicle FID,DI I010/090 Fight Level,DI I010/091 Measured Height,DI I010/270 T. Size ,DI I010/270 T. Orientation,DI I010/270 T. Width,DI I010/550 System Status NOGO,DI I010/550 System Status OVL,DI I010/550 System Status TSV,DI I010/550 System Status DIV,DI I010/550 System Status TTF,DI I010/310 PreProgrammed Message,DI I010/550 Standard Deviation of Position sigmaX,DI I010/550 Standard Deviation of Position sigmaY,DI I010/550 Standard Deviation of Position covariXY,DI I010/280 Presence,DI I010/131 Amplitude of Primary Plot,DI I010/210 Calculated Acceleration,SP Special Purpose Field,RE Reserved Expansion Field
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28979.0,28979.0,0.0,,,1480.0,-56.3818359375,-1227,827,74.0,109.6380615234375,32,-11,2772,5,,,,,,,,73,222,68,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,28979.0,28979.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28979.0,28979.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28980.0,28980.0,0.0,,,1099.0,-55.08544921875,-897,635,4.0,-66.4013671875,-2,1,2768,5,,,,,,,,73,-127,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28980.0,28980.0,0.0,,,1471.0,-56.282958984375,-1218,825,77.0,107.3309326171875,33,-10,2772,5,,,,,,,,73,216,68,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28980.0,28980.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28981.0,28981.0,0.0,,,1099.0,-55.0689697265625,-897,635,2.0,1.0546875,0,1,2768,5,,,,,,,,73,2,40,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28981.0,28981.0,0.0,,,1463.0,-56.1785888671875,-1210,822,80.0,106.5069580078125,35,-10,2772,5,,,,,,,,67,216,68,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28981.0,28981.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28982.0,28982.0,0.0,,,1099.0,-55.0799560546875,-897,635,3.0,144.3328857421875,1,-1,2768,5,,,,,,,,73,-223,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28982.0,28982.0,0.0,,,1454.0,-56.107177734375,-1201,818,80.0,112.598876953125,33,-14,2772,5,,,,,,,,73,227,76,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28982.0,28982.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28983.0,28983.0,0.0,,,1098.0,-55.0634765625,-896,635,5.0,104.1888427734375,2,-1,2768,5,,,,,,,,73,210,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28983.0,28983.0,0.0,,,1445.0,-56.0687255859375,-1194,815,75.0,116.1419677734375,31,-15,2772,5,,,,,,,,73,233,66,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28983.0,28983.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28984.0,28984.0,0.0,,,1098.0,-55.052490234375,-896,635,2.0,41.4404296875,1,1,2768,5,,,,,,,,73,87,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28984.0,28984.0,0.0,,,1434.0,-55.931396484375,-1183,811,99.0,107.4847412109375,43,-14,2772,5,,,,,,,,67,216,66,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,28984.0,28984.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28984.0,28984.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28985.0,28985.0,0.0,,,1098.0,-55.030517578125,-895,635,6.0,85.9844970703125,3,0,2768,5,,,,,,,,67,177,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28985.0,28985.0,0.0,,,1425.0,-55.865478515625,-1174,807,85.0,114.169921875,35,-16,2772,5,,,,,,,,67,233,62,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28985.0,28985.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28986.0,28986.0,0.0,,,1097.0,-55.01953125,-895,635,3.0,72.191162109375,1,0,2768,5,,,,,,,,67,149,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28986.0,28986.0,0.0,,,1417.0,-55.7501220703125,-1166,805,80.0,105.655517578125,35,-10,2772,5,,,,,,,,67,216,66,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28986.0,28986.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28987.0,28987.0,0.0,,,1098.0,-55.0250244140625,-895,635,3.0,-66.9342041015625,-1,1,2768,5,,,,,,,,73,-133,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28987.0,28987.0,0.0,,,1406.0,-55.645751953125,-1156,801,93.0,110.511474609375,39,-15,2772,5,,,,,,,,73,222,74,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28987.0,28987.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28988.0,28988.0,0.0,,,1097.0,-55.030517578125,-895,635,4.0,142.119140625,1,-2,2768,5,,,,,,,,73,-223,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28988.0,28988.0,0.0,,,1395.0,-55.56884765625,-1145,796,98.0,114.4610595703125,40,-18,2772,5,,,,,,,,73,233,56,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28988.0,28988.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28989.0,28989.0,0.0,,,1098.0,-55.0250244140625,-895,635,4.0,-37.94677734375,-1,1,2768,5,,,,,,,,67,-71,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28989.0,28989.0,0.0,,,1389.0,-55.3875732421875,-1138,796,72.0,93.779296875,32,-2,2772,5,,,,,,,,73,188,56,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,28989.0,28989.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28989.0,28989.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28990.0,28990.0,0.0,,,1097.0,-55.04150390625,-895,635,4.0,172.232666015625,0,-2,2768,5,,,,,,,,67,-167,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28990.0,28990.0,0.0,,,1377.0,-55.2667236328125,-1127,792,100.0,109.8907470703125,42,-15,2772,5,,,,,,,,73,222,72,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28990.0,28990.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28991.0,28991.0,0.0,,,1098.0,-55.0140380859375,-895,635,4.0,8.140869140625,0,2,2768,5,,,,,,,,73,19,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28991.0,28991.0,0.0,,,1367.0,-55.21728515625,-1118,788,89.0,116.6748046875,36,-18,2772,5,,,,,,,,67,239,68,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28991.0,28991.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28992.0,28992.0,0.0,,,1098.0,-55.04150390625,-896,635,5.0,-106.7431640625,-2,-1,2768,5,,,,,,,,73,-211,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28992.0,28992.0,0.0,,,1357.0,-55.118408203125,-1108,783,97.0,112.9998779296875,40,-17,2772,5,,,,,,,,67,227,62,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28992.0,28992.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28993.0,28993.0,0.0,,,1099.0,-55.0469970703125,-897,636,10.0,-58.8592529296875,-4,2,2768,5,,,,,,,,73,-116,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28993.0,28993.0,0.0,,,1346.0,-54.9591064453125,-1097,780,95.0,105.9027099609375,41,-12,2772,5,,,,,,,,67,216,70,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28993.0,28993.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28994.0,28994.0,0.0,,,1098.0,-55.01953125,-895,635,11.0,105.5621337890625,5,-1,2768,5,,,,,,,,73,216,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28994.0,28994.0,0.0,,,1336.0,-54.942626953125,-1088,775,93.0,121.4373779296875,36,-22,2772,5,,,,,,,,73,244,66,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,28994.0,28994.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28994.0,28994.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28995.0,28995.0,0.0,,,1097.0,-55.0360107421875,-895,635,5.0,153.2208251953125,1,-2,2768,5,,,,,,,,67,-200,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28995.0,28995.0,0.0,,,1325.0,-54.8382568359375,-1078,770,99.0,113.2196044921875,41,-18,2772,5,,,,,,,,67,227,74,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28995.0,28995.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28996.0,28996.0,0.0,,,1098.0,-55.04150390625,-896,635,3.0,-70.8563232421875,-1,0,2768,5,,,,,,,,67,-138,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28996.0,28996.0,0.0,,,1315.0,-54.68994140625,-1068,767,95.0,107.874755859375,41,-13,2772,5,,,,,,,,67,216,60,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28996.0,28996.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28997.0,28997.0,0.0,,,1098.0,-55.0140380859375,-896,636,5.0,-4.2572021484375,0,2,2768,5,,,,,,,,73,-3,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28997.0,28997.0,0.0,,,1306.0,-54.4647216796875,-1058,766,91.0,97.042236328125,41,-5,2772,5,,,,,,,,73,199,56,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28997.0,28997.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28998.0,28998.0,0.0,,,1099.0,-55.0579833984375,-896,635,8.0,-108.9459228515625,-3,-1,2768,5,,,,,,,,73,-217,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28998.0,28998.0,0.0,,,1295.0,-54.415283203125,-1048,761,93.0,118.0975341796875,37,-20,2772,5,,,,,,,,73,239,52,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,28998.0,28998.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28999.0,28999.0,0.0,,,1098.0,-55.0579833984375,-896,635,6.0,124.1729736328125,2,-1,2768,5,,,,,,,,67,250,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,28999.0,28999.0,0.0,,,1287.0,-54.2999267578125,-1040,758,80.0,108.720703125,34,-12,2772,5,,,,,,,,73,222,52,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,28999.0,28999.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29000.0,28999.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29000.0,29000.0,0.0,,,1098.0,-55.052490234375,-896,635,1.0,-13.5845947265625,0,0,2768,5,,,,,,,,73,-26,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29000.0,29000.0,0.0,,,1277.0,-54.1571044921875,-1030,754,91.0,108.7701416015625,39,-13,2772,5,,,,,,,,67,222,50,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29000.0,29000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29001.0,29001.0,0.0,,,1098.0,-55.0469970703125,-896,635,1.0,-2.120361328125,0,1,2768,5,,,,,,,,73,2,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29001.0,29001.0,0.0,,,1267.0,-54.0582275390625,-1021,751,88.0,112.5164794921875,37,-15,2772,5,,,,,,,,67,227,46,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29001.0,29001.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29002.0,29002.0,0.0,,,1098.0,-55.01953125,-895,635,5.0,68.6920166015625,2,1,2768,5,,,,,,,,73,137,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29002.0,29002.0,0.0,,,1258.0,-54.0032958984375,-1013,746,86.0,118.092041015625,34,-18,2772,5,,,,,,,,73,239,62,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29003.0,29003.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29003.0,29003.0,0.0,,,1098.0,-55.052490234375,-896,635,4.0,-143.426513671875,-1,-2,2768,5,,,,,,,,73,227,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29003.0,29003.0,0.0,,,1248.0,-53.9044189453125,-1003,742,90.0,114.620361328125,37,-17,2772,5,,,,,,,,73,233,66,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29004.0,29004.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29004.0,29004.0,0.0,,,1098.0,-55.04150390625,-895,635,1.0,75.355224609375,1,0,2768,5,,,,,,,,73,154,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29004.0,29004.0,0.0,,,1237.0,-53.7066650390625,-992,739,97.0,104.39208984375,42,-11,2772,5,,,,,,,,73,210,76,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,29004.0,29004.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29004.0,29004.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29005.0,29005.0,0.0,,,1097.0,-55.0250244140625,-895,635,4.0,92.48291015625,2,0,2768,5,,,,,,,,73,188,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29005.0,29005.0,0.0,,,1230.0,-53.5858154296875,-985,737,75.0,108.2647705078125,32,-11,2772,5,,,,,,,,73,222,72,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29006.0,29006.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29006.0,29006.0,0.0,,,1098.0,-55.0469970703125,-896,635,5.0,-95.8941650390625,-2,0,2768,5,,,,,,,,73,-189,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29006.0,29006.0,0.0,,,1219.0,-53.3660888671875,-974,734,97.0,102.491455078125,43,-10,2772,5,,,,,,,,67,210,60,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29007.0,29006.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29007.0,29007.0,0.0,,,1098.0,-55.030517578125,-896,635,5.0,-24.58740234375,-1,2,2768,5,,,,,,,,73,-43,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29007.0,29007.0,0.0,,,1210.0,-53.2122802734375,-965,731,85.0,106.644287109375,37,-11,2772,5,,,,,,,,73,216,66,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29008.0,29007.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29008.0,29008.0,0.0,,,1099.0,-55.0634765625,-896,635,6.0,-116.7791748046875,-2,-1,2768,5,,,,,,,,73,-228,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29008.0,29008.0,0.0,,,1199.0,-53.0364990234375,-953,727,102.0,108.4735107421875,44,-15,2772,5,,,,,,,,67,222,62,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29009.0,29009.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29009.0,29009.0,0.0,,,1099.0,-55.08544921875,-897,635,4.0,-127.5897216796875,-1,-1,2768,5,,,,,,,,73,-251,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29009.0,29009.0,0.0,,,1190.0,-52.943115234375,-945,723,87.0,114.5709228515625,36,-17,2772,5,,,,,,,,67,233,66,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,29009.0,29009.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29010.0,29010.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29010.0,29010.0,0.0,,,1099.0,-55.0634765625,-897,635,5.0,-22.5,-1,2,2768,5,,,,,,,,73,-43,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29010.0,29010.0,0.0,,,1179.0,-52.84423828125,-935,719,93.0,115.7244873046875,38,-18,2772,5,,,,,,,,73,233,48,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29011.0,29011.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29011.0,29011.0,0.0,,,1098.0,-55.074462890625,-896,635,7.0,139.097900390625,2,-2,2768,5,,,,,,,,73,-228,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29011.0,29011.0,0.0,,,1170.0,-52.701416015625,-926,715,85.0,110.2642822265625,36,-13,2772,5,,,,,,,,73,222,58,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29012.0,29012.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29012.0,29012.0,0.0,,,1098.0,-55.0689697265625,-896,635,1.0,21.456298828125,0,1,2768,5,,,,,,,,73,47,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29012.0,29012.0,0.0,,,1159.0,-52.470703125,-914,712,108.0,106.0675048828125,47,-14,2772,5,,,,,,,,67,216,56,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29013.0,29013.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29013.0,29013.0,0.0,,,1099.0,-55.0634765625,-897,635,4.0,-41.7755126953125,-1,1,2768,5,,,,,,,,73,-82,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29013.0,29013.0,0.0,,,1149.0,-52.294921875,-904,709,92.0,107.874755859375,40,-13,2772,5,,,,,,,,55,216,56,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29014.0,29013.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29014.0,29014.0,0.0,,,1099.0,-55.0579833984375,-896,635,2.0,111.07177734375,1,0,2768,5,,,,,,,,73,227,38,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29014.0,29014.0,0.0,,,1139.0,-52.1466064453125,-894,705,97.0,111.5057373046875,41,-16,2772,5,,,,,,,,67,227,56,,,,,,,,,,,,,,
10,23,[209   1   4],1,0,Periodic Status Message,,,,,,29014.0,29014.0,0.0,,,,,,,,,,,,,,,,,,,,,,,Operational,No overload,Time source VALID,Normal Operation,Test Target Operative,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29015.0,29015.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29015.0,29015.0,0.0,,,1099.0,-55.0469970703125,-896,635,2.0,41.6876220703125,1,1,2768,5,,,,,,,,73,87,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29015.0,29015.0,0.0,,,1128.0,-52.0916748046875,-885,699,95.0,121.0089111328125,37,-22,2772,5,,,,,,,,73,244,42,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29016.0,29016.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29016.0,29016.0,0.0,,,1098.0,-55.052490234375,-896,635,4.0,141.1083984375,1,-1,2768,5,,,,,,,,73,-228,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29016.0,29016.0,0.0,,,1118.0,-51.910400390625,-875,695,95.0,110.0390625,40,-15,2772,5,,,,,,,,73,222,44,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29017.0,29016.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29017.0,29017.0,0.0,,,1099.0,-55.0689697265625,-897,635,4.0,-82.11181640625,-2,0,2768,5,,,,,,,,73,-161,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29017.0,29017.0,0.0,,,1106.0,-51.6302490234375,-863,693,110.0,103.6834716796875,48,-12,2772,5,,,,,,,,73,210,48,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29018.0,29018.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29018.0,29018.0,0.0,,,1098.0,-55.0469970703125,-896,635,7.0,96.9927978515625,3,0,2768,5,,,,,,,,73,199,34,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29018.0,29018.0,0.0,,,1096.0,-51.5203857421875,-853,688,94.0,116.25732421875,38,-19,2772,5,,,,,,,,67,233,58,,,,,,,,,,,,,,
10,52,[247 241   9  48],1,0,Target Report,PSR,0,2,0,0,29018.0,29018.0,0.0,,,1323.0,-51.7181396484375,-1033,826,7.0,168.85986328125,1,-3,2773,5,,,,,,,,25,-172,28,,,,,,,,,,,,,,
10,20,[208],1,0,Start of Update Cycle,,,,,,29019.0,29019.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
